Unnamed: 0,slot_start_time,demand
14073,2023-08-10 09:00:00,126
14074,2023-08-10 10:00:00,124
14075,2023-08-10 11:00:00,123
14076,2023-08-10 12:00:00,126
14077,2023-08-10 13:00:00,116
14078,2023-08-10 14:00:00,120
14079,2023-08-10 15:00:00,113
14080,2023-08-10 16:00:00,124
14081,2023-08-10 17:00:00,122
14082,2023-08-10 18:00:00,122
14083,2023-08-10 19:00:00,125
14084,2023-08-10 20:00:00,116
14085,2023-08-10 21:00:00,115
14086,2023-08-10 22:00:00,108
14087,2023-08-10 23:00:00,101
14088,2023-08-11 00:00:00,107
14089,2023-08-11 01:00:00,100
14090,2023-08-11 02:00:00,100
14091,2023-08-11 03:00:00,100
14092,2023-08-11 04:00:00,104
14093,2023-08-11 05:00:00,102
14094,2023-08-11 06:00:00,105
14095,2023-08-11 07:00:00,121
14096,2023-08-11 08:00:00,122
14097,2023-08-11 09:00:00,119
14098,2023-08-11 10:00:00,121
14099,2023-08-11 11:00:00,130
14100,2023-08-11 12:00:00,119
14101,2023-08-11 13:00:00,125
14102,2023-08-11 14:00:00,122
14103,2023-08-11 15:00:00,116
14104,2023-08-11 16:00:00,115
14105,2023-08-11 17:00:00,115
14106,2023-08-11 18:00:00,105
14107,2023-08-11 19:00:00,113
14108,2023-08-11 20:00:00,108
14109,2023-08-11 21:00:00,107
14110,2023-08-11 22:00:00,109
14111,2023-08-11 23:00:00,104
14112,2023-08-12 00:00:00,102
14113,2023-08-12 01:00:00,101
14114,2023-08-12 02:00:00,100
14115,2023-08-12 03:00:00,101
14116,2023-08-12 04:00:00,103
14117,2023-08-12 05:00:00,102
14118,2023-08-12 06:00:00,107
14119,2023-08-12 07:00:00,112
14120,2023-08-12 08:00:00,109
14121,2023-08-12 09:00:00,120
14122,2023-08-12 10:00:00,124
14123,2023-08-12 11:00:00,118
14124,2023-08-12 12:00:00,112
14125,2023-08-12 13:00:00,117
14126,2023-08-12 14:00:00,115
14127,2023-08-12 15:00:00,110
14128,2023-08-12 16:00:00,116
14129,2023-08-12 17:00:00,113
14130,2023-08-12 18:00:00,112
14131,2023-08-12 19:00:00,107
14132,2023-08-12 20:00:00,108
14133,2023-08-12 21:00:00,104
14134,2023-08-12 22:00:00,108
14135,2023-08-12 23:00:00,103
14136,2023-08-13 00:00:00,105
14137,2023-08-13 01:00:00,103
14138,2023-08-13 02:00:00,100
14139,2023-08-13 03:00:00,100
14140,2023-08-13 04:00:00,101
14141,2023-08-13 05:00:00,101
14142,2023-08-13 06:00:00,101
14143,2023-08-13 07:00:00,109
14144,2023-08-13 08:00:00,115
14145,2023-08-13 09:00:00,115
14146,2023-08-13 10:00:00,120
14147,2023-08-13 11:00:00,117
14148,2023-08-13 12:00:00,122
14149,2023-08-13 13:00:00,118
14150,2023-08-13 14:00:00,109
14151,2023-08-13 15:00:00,118
14152,2023-08-13 16:00:00,111
14153,2023-08-13 17:00:00,111
14154,2023-08-13 18:00:00,115
14155,2023-08-13 19:00:00,114
14156,2023-08-13 20:00:00,109
14157,2023-08-13 21:00:00,105
14158,2023-08-13 22:00:00,113
14159,2023-08-13 23:00:00,107
14160,2023-08-14 00:00:00,101
14161,2023-08-14 01:00:00,100
14162,2023-08-14 02:00:00,102
14163,2023-08-14 03:00:00,100
14164,2023-08-14 04:00:00,102
14165,2023-08-14 05:00:00,104
14166,2023-08-14 06:00:00,115
14167,2023-08-14 07:00:00,112
14168,2023-08-14 08:00:00,128
14169,2023-08-14 09:00:00,125
14170,2023-08-14 10:00:00,125
14171,2023-08-14 11:00:00,136
14172,2023-08-14 12:00:00,131
14173,2023-08-14 13:00:00,131
14174,2023-08-14 14:00:00,129
14175,2023-08-14 15:00:00,132
14176,2023-08-14 16:00:00,129
14177,2023-08-14 17:00:00,129
14178,2023-08-14 18:00:00,119
14179,2023-08-14 19:00:00,125
14180,2023-08-14 20:00:00,123
14181,2023-08-14 21:00:00,115
14182,2023-08-14 22:00:00,109
14183,2023-08-14 23:00:00,109
14184,2023-08-15 00:00:00,102
14185,2023-08-15 01:00:00,103
14186,2023-08-15 02:00:00,102
14187,2023-08-15 03:00:00,101
14188,2023-08-15 04:00:00,101
14189,2023-08-15 05:00:00,107
14190,2023-08-15 06:00:00,108
14191,2023-08-15 07:00:00,117
14192,2023-08-15 08:00:00,130
14193,2023-08-15 09:00:00,122
14194,2023-08-15 10:00:00,123
14195,2023-08-15 11:00:00,119
14196,2023-08-15 12:00:00,117
14197,2023-08-15 13:00:00,118
14198,2023-08-15 14:00:00,117
14199,2023-08-15 15:00:00,115
14200,2023-08-15 16:00:00,113
14201,2023-08-15 17:00:00,127
14202,2023-08-15 18:00:00,123
14203,2023-08-15 19:00:00,121
14204,2023-08-15 20:00:00,129
14205,2023-08-15 21:00:00,115
14206,2023-08-15 22:00:00,114
14207,2023-08-15 23:00:00,107
14208,2023-08-16 00:00:00,101
14209,2023-08-16 01:00:00,101
14210,2023-08-16 02:00:00,102
14211,2023-08-16 03:00:00,103
14212,2023-08-16 04:00:00,102
14213,2023-08-16 05:00:00,101
14214,2023-08-16 06:00:00,112
14215,2023-08-16 07:00:00,114
14216,2023-08-16 08:00:00,126
14217,2023-08-16 09:00:00,119
14218,2023-08-16 10:00:00,126
14219,2023-08-16 11:00:00,124
14220,2023-08-16 12:00:00,117
14221,2023-08-16 13:00:00,130
14222,2023-08-16 14:00:00,125
14223,2023-08-16 15:00:00,119
14224,2023-08-16 16:00:00,118
14225,2023-08-16 17:00:00,121
14226,2023-08-16 18:00:00,116
14227,2023-08-16 19:00:00,124
14228,2023-08-16 20:00:00,114
14229,2023-08-16 21:00:00,112
14230,2023-08-16 22:00:00,103
14231,2023-08-16 23:00:00,105
14232,2023-08-17 00:00:00,103
14233,2023-08-17 01:00:00,102
14234,2023-08-17 02:00:00,102
14235,2023-08-17 03:00:00,107
14236,2023-08-17 04:00:00,102
14237,2023-08-17 05:00:00,102
14238,2023-08-17 06:00:00,106
14239,2023-08-17 07:00:00,116
14240,2023-08-17 08:00:00,120
14241,2023-08-17 09:00:00,129
14242,2023-08-17 10:00:00,129
14243,2023-08-17 11:00:00,124
14244,2023-08-17 12:00:00,116
14245,2023-08-17 13:00:00,126
14246,2023-08-17 14:00:00,118
14247,2023-08-17 15:00:00,118
14248,2023-08-17 16:00:00,114
14249,2023-08-17 17:00:00,122
14250,2023-08-17 18:00:00,116
14251,2023-08-17 19:00:00,123
14252,2023-08-17 20:00:00,117
14253,2023-08-17 21:00:00,114
14254,2023-08-17 22:00:00,106
14255,2023-08-17 23:00:00,106
14256,2023-08-18 00:00:00,106
14257,2023-08-18 01:00:00,101
14258,2023-08-18 02:00:00,101
14259,2023-08-18 03:00:00,102
14260,2023-08-18 04:00:00,101
14261,2023-08-18 05:00:00,103
14262,2023-08-18 06:00:00,108
14263,2023-08-18 07:00:00,120
14264,2023-08-18 08:00:00,124
14265,2023-08-18 09:00:00,139
14266,2023-08-18 10:00:00,127
14267,2023-08-18 11:00:00,139
14268,2023-08-18 12:00:00,122
14269,2023-08-18 13:00:00,122
14270,2023-08-18 14:00:00,123
14271,2023-08-18 15:00:00,118
14272,2023-08-18 16:00:00,112
14273,2023-08-18 17:00:00,109
14274,2023-08-18 18:00:00,116
14275,2023-08-18 19:00:00,110
14276,2023-08-18 20:00:00,114
14277,2023-08-18 21:00:00,105
14278,2023-08-18 22:00:00,111
14279,2023-08-18 23:00:00,105
14280,2023-08-19 00:00:00,104
14281,2023-08-19 01:00:00,102
14282,2023-08-19 02:00:00,100
14283,2023-08-19 03:00:00,101
14284,2023-08-19 04:00:00,101
14285,2023-08-19 05:00:00,101
14286,2023-08-19 06:00:00,105
14287,2023-08-19 07:00:00,115
14288,2023-08-19 08:00:00,110
14289,2023-08-19 09:00:00,114
14290,2023-08-19 10:00:00,125
14291,2023-08-19 11:00:00,130
14292,2023-08-19 12:00:00,116
14293,2023-08-19 13:00:00,105
14294,2023-08-19 14:00:00,115
14295,2023-08-19 15:00:00,109
14296,2023-08-19 16:00:00,120
14297,2023-08-19 17:00:00,107
14298,2023-08-19 18:00:00,104
14299,2023-08-19 19:00:00,104
14300,2023-08-19 20:00:00,110
14301,2023-08-19 21:00:00,109
14302,2023-08-19 22:00:00,106
14303,2023-08-19 23:00:00,105
14304,2023-08-20 00:00:00,104
14305,2023-08-20 01:00:00,103
14306,2023-08-20 02:00:00,103
14307,2023-08-20 03:00:00,101
14308,2023-08-20 04:00:00,101
14309,2023-08-20 05:00:00,103
14310,2023-08-20 06:00:00,101
14311,2023-08-20 07:00:00,105
14312,2023-08-20 08:00:00,110
14313,2023-08-20 09:00:00,110
14314,2023-08-20 10:00:00,112
14315,2023-08-20 11:00:00,128
14316,2023-08-20 12:00:00,111
14317,2023-08-20 13:00:00,111
14318,2023-08-20 14:00:00,114
14319,2023-08-20 15:00:00,112
14320,2023-08-20 16:00:00,107
14321,2023-08-20 17:00:00,111
14322,2023-08-20 18:00:00,118
14323,2023-08-20 19:00:00,115
14324,2023-08-20 20:00:00,106
14325,2023-08-20 21:00:00,105
14326,2023-08-20 22:00:00,106
14327,2023-08-20 23:00:00,107
14328,2023-08-21 00:00:00,102
14329,2023-08-21 01:00:00,103
14330,2023-08-21 02:00:00,102
14331,2023-08-21 03:00:00,102
14332,2023-08-21 04:00:00,102
14333,2023-08-21 05:00:00,104
14334,2023-08-21 06:00:00,113
14335,2023-08-21 07:00:00,116
14336,2023-08-21 08:00:00,129
14337,2023-08-21 09:00:00,122
14338,2023-08-21 10:00:00,133
14339,2023-08-21 11:00:00,124
14340,2023-08-21 12:00:00,116
14341,2023-08-21 13:00:00,121
14342,2023-08-21 14:00:00,128
14343,2023-08-21 15:00:00,123
14344,2023-08-21 16:00:00,138
14345,2023-08-21 17:00:00,127
14346,2023-08-21 18:00:00,123
14347,2023-08-21 19:00:00,122
14348,2023-08-21 20:00:00,116
14349,2023-08-21 21:00:00,119
14350,2023-08-21 22:00:00,121
14351,2023-08-21 23:00:00,107
14352,2023-08-22 00:00:00,104
14353,2023-08-22 01:00:00,101
14354,2023-08-22 02:00:00,102
14355,2023-08-22 03:00:00,103
14356,2023-08-22 04:00:00,101
14357,2023-08-22 05:00:00,103
14358,2023-08-22 06:00:00,110
14359,2023-08-22 07:00:00,120
14360,2023-08-22 08:00:00,126
14361,2023-08-22 09:00:00,130
14362,2023-08-22 10:00:00,122
14363,2023-08-22 11:00:00,121
14364,2023-08-22 12:00:00,118
14365,2023-08-22 13:00:00,116
14366,2023-08-22 14:00:00,113
14367,2023-08-22 15:00:00,117
14368,2023-08-22 16:00:00,127
14369,2023-08-22 17:00:00,125
14370,2023-08-22 18:00:00,120
14371,2023-08-22 19:00:00,117
14372,2023-08-22 20:00:00,111
14373,2023-08-22 21:00:00,114
14374,2023-08-22 22:00:00,112
14375,2023-08-22 23:00:00,106
14376,2023-08-23 00:00:00,102
14377,2023-08-23 01:00:00,102
14378,2023-08-23 02:00:00,101
14379,2023-08-23 03:00:00,102
14380,2023-08-23 04:00:00,100
14381,2023-08-23 05:00:00,103
14382,2023-08-23 06:00:00,115
14383,2023-08-23 07:00:00,121
14384,2023-08-23 08:00:00,126
14385,2023-08-23 09:00:00,132
14386,2023-08-23 10:00:00,128
14387,2023-08-23 11:00:00,124
14388,2023-08-23 12:00:00,115
14389,2023-08-23 13:00:00,126
14390,2023-08-23 14:00:00,113
14391,2023-08-23 15:00:00,115
14392,2023-08-23 16:00:00,118
14393,2023-08-23 17:00:00,120
14394,2023-08-23 18:00:00,120
14395,2023-08-23 19:00:00,109
14396,2023-08-23 20:00:00,111
14397,2023-08-23 21:00:00,107
14398,2023-08-23 22:00:00,108
14399,2023-08-23 23:00:00,103
14400,2023-08-24 00:00:00,106
14401,2023-08-24 01:00:00,106
14402,2023-08-24 02:00:00,103
14403,2023-08-24 03:00:00,100
14404,2023-08-24 04:00:00,102
14405,2023-08-24 05:00:00,105
14406,2023-08-24 06:00:00,106
14407,2023-08-24 07:00:00,119
14408,2023-08-24 08:00:00,127
14409,2023-08-24 09:00:00,114
14410,2023-08-24 10:00:00,126
14411,2023-08-24 11:00:00,128
14412,2023-08-24 12:00:00,123
14413,2023-08-24 13:00:00,117
14414,2023-08-24 14:00:00,122
14415,2023-08-24 15:00:00,114
14416,2023-08-24 16:00:00,125
14417,2023-08-24 17:00:00,122
14418,2023-08-24 18:00:00,126
14419,2023-08-24 19:00:00,133
14420,2023-08-24 20:00:00,118
14421,2023-08-24 21:00:00,116
14422,2023-08-24 22:00:00,114
14423,2023-08-24 23:00:00,110
14424,2023-08-25 00:00:00,109
14425,2023-08-25 01:00:00,102
14426,2023-08-25 02:00:00,103
14427,2023-08-25 03:00:00,102
14428,2023-08-25 04:00:00,101
14429,2023-08-25 05:00:00,103
14430,2023-08-25 06:00:00,105
14431,2023-08-25 07:00:00,113
14432,2023-08-25 08:00:00,123
14433,2023-08-25 09:00:00,123
14434,2023-08-25 10:00:00,132
14435,2023-08-25 11:00:00,121
14436,2023-08-25 12:00:00,118
14437,2023-08-25 13:00:00,129
14438,2023-08-25 14:00:00,123
14439,2023-08-25 15:00:00,117
14440,2023-08-25 16:00:00,121
14441,2023-08-25 17:00:00,118
14442,2023-08-25 18:00:00,124
14443,2023-08-25 19:00:00,116
14444,2023-08-25 20:00:00,110
14445,2023-08-25 21:00:00,111
14446,2023-08-25 22:00:00,112
14447,2023-08-25 23:00:00,109
14448,2023-08-26 00:00:00,101
14449,2023-08-26 01:00:00,101
14450,2023-08-26 02:00:00,103
14451,2023-08-26 03:00:00,103
14452,2023-08-26 04:00:00,100
14453,2023-08-26 05:00:00,101
14454,2023-08-26 06:00:00,103
14455,2023-08-26 07:00:00,107
14456,2023-08-26 08:00:00,114
14457,2023-08-26 09:00:00,115
14458,2023-08-26 10:00:00,116
14459,2023-08-26 11:00:00,118
14460,2023-08-26 12:00:00,111
14461,2023-08-26 13:00:00,117
14462,2023-08-26 14:00:00,114
14463,2023-08-26 15:00:00,107
14464,2023-08-26 16:00:00,115
14465,2023-08-26 17:00:00,109
14466,2023-08-26 18:00:00,107
14467,2023-08-26 19:00:00,109
14468,2023-08-26 20:00:00,110
14469,2023-08-26 21:00:00,110
14470,2023-08-26 22:00:00,106
14471,2023-08-26 23:00:00,103
14472,2023-08-27 00:00:00,103
14473,2023-08-27 01:00:00,101
14474,2023-08-27 02:00:00,102
14475,2023-08-27 03:00:00,101
14476,2023-08-27 04:00:00,100
14477,2023-08-27 05:00:00,101
14478,2023-08-27 06:00:00,108
14479,2023-08-27 07:00:00,108
14480,2023-08-27 08:00:00,107
14481,2023-08-27 09:00:00,115
14482,2023-08-27 10:00:00,115
14483,2023-08-27 11:00:00,114
14484,2023-08-27 12:00:00,113
14485,2023-08-27 13:00:00,125
14486,2023-08-27 14:00:00,122
14487,2023-08-27 15:00:00,111
14488,2023-08-27 16:00:00,111
14489,2023-08-27 17:00:00,115
14490,2023-08-27 18:00:00,112
14491,2023-08-27 19:00:00,115
14492,2023-08-27 20:00:00,112
14493,2023-08-27 21:00:00,109
14494,2023-08-27 22:00:00,112
14495,2023-08-27 23:00:00,105
14496,2023-08-28 00:00:00,108
14497,2023-08-28 01:00:00,102
14498,2023-08-28 02:00:00,102
14499,2023-08-28 03:00:00,101
14500,2023-08-28 04:00:00,102
14501,2023-08-28 05:00:00,103
14502,2023-08-28 06:00:00,113
14503,2023-08-28 07:00:00,117
14504,2023-08-28 08:00:00,125
14505,2023-08-28 09:00:00,139
14506,2023-08-28 10:00:00,126
14507,2023-08-28 11:00:00,133
14508,2023-08-28 12:00:00,122
14509,2023-08-28 13:00:00,133
14510,2023-08-28 14:00:00,119
14511,2023-08-28 15:00:00,117
14512,2023-08-28 16:00:00,128
14513,2023-08-28 17:00:00,131
14514,2023-08-28 18:00:00,131
14515,2023-08-28 19:00:00,137
14516,2023-08-28 20:00:00,121
14517,2023-08-28 21:00:00,116
14518,2023-08-28 22:00:00,112
14519,2023-08-28 23:00:00,111
14520,2023-08-29 00:00:00,104
14521,2023-08-29 01:00:00,104
14522,2023-08-29 02:00:00,102
14523,2023-08-29 03:00:00,100
14524,2023-08-29 04:00:00,102
14525,2023-08-29 05:00:00,105
14526,2023-08-29 06:00:00,102
14527,2023-08-29 07:00:00,124
14528,2023-08-29 08:00:00,126
14529,2023-08-29 09:00:00,133
14530,2023-08-29 10:00:00,125
14531,2023-08-29 11:00:00,125
14532,2023-08-29 12:00:00,131
14533,2023-08-29 13:00:00,123
14534,2023-08-29 14:00:00,123
14535,2023-08-29 15:00:00,121
14536,2023-08-29 16:00:00,124
14537,2023-08-29 17:00:00,124
14538,2023-08-29 18:00:00,125
14539,2023-08-29 19:00:00,115
14540,2023-08-29 20:00:00,122
14541,2023-08-29 21:00:00,121
14542,2023-08-29 22:00:00,115
14543,2023-08-29 23:00:00,107
14544,2023-08-30 00:00:00,103
14545,2023-08-30 01:00:00,102
14546,2023-08-30 02:00:00,102
14547,2023-08-30 03:00:00,103
14548,2023-08-30 04:00:00,101
14549,2023-08-30 05:00:00,102
14550,2023-08-30 06:00:00,114
14551,2023-08-30 07:00:00,120
14552,2023-08-30 08:00:00,121
14553,2023-08-30 09:00:00,128
14554,2023-08-30 10:00:00,137
14555,2023-08-30 11:00:00,129
14556,2023-08-30 12:00:00,130
14557,2023-08-30 13:00:00,129
14558,2023-08-30 14:00:00,133
14559,2023-08-30 15:00:00,120
14560,2023-08-30 16:00:00,116
14561,2023-08-30 17:00:00,121
14562,2023-08-30 18:00:00,127
14563,2023-08-30 19:00:00,119
14564,2023-08-30 20:00:00,126
14565,2023-08-30 21:00:00,123
14566,2023-08-30 22:00:00,107
14567,2023-08-30 23:00:00,105
14568,2023-08-31 00:00:00,103
14569,2023-08-31 01:00:00,102
14570,2023-08-31 02:00:00,100
14571,2023-08-31 03:00:00,100
14572,2023-08-31 04:00:00,102
14573,2023-08-31 05:00:00,102
14574,2023-08-31 06:00:00,106
14575,2023-08-31 07:00:00,116
14576,2023-08-31 08:00:00,118
14577,2023-08-31 09:00:00,123
14578,2023-08-31 10:00:00,128
14579,2023-08-31 11:00:00,134
14580,2023-08-31 12:00:00,121
14581,2023-08-31 13:00:00,117
14582,2023-08-31 14:00:00,111
14583,2023-08-31 15:00:00,115
14584,2023-08-31 16:00:00,127
14585,2023-08-31 17:00:00,114
14586,2023-08-31 18:00:00,127
14587,2023-08-31 19:00:00,117
14588,2023-08-31 20:00:00,111
14589,2023-08-31 21:00:00,115
14590,2023-08-31 22:00:00,106
14591,2023-08-31 23:00:00,105
14592,2023-09-01 00:00:00,101
14593,2023-09-01 01:00:00,101
14594,2023-09-01 02:00:00,102
14595,2023-09-01 03:00:00,100
14596,2023-09-01 04:00:00,101
14597,2023-09-01 05:00:00,101
14598,2023-09-01 06:00:00,107
14599,2023-09-01 07:00:00,114
14600,2023-09-01 08:00:00,130
14601,2023-09-01 09:00:00,125
14602,2023-09-01 10:00:00,127
14603,2023-09-01 11:00:00,124
14604,2023-09-01 12:00:00,117
14605,2023-09-01 13:00:00,122
14606,2023-09-01 14:00:00,119
14607,2023-09-01 15:00:00,117
14608,2023-09-01 16:00:00,115
14609,2023-09-01 17:00:00,119
14610,2023-09-01 18:00:00,114
14611,2023-09-01 19:00:00,120
14612,2023-09-01 20:00:00,108
14613,2023-09-01 21:00:00,108
14614,2023-09-01 22:00:00,107
14615,2023-09-01 23:00:00,103
14616,2023-09-02 00:00:00,106
14617,2023-09-02 01:00:00,103
14618,2023-09-02 02:00:00,100
14619,2023-09-02 03:00:00,100
14620,2023-09-02 04:00:00,100
14621,2023-09-02 05:00:00,100
14622,2023-09-02 06:00:00,103
14623,2023-09-02 07:00:00,113
14624,2023-09-02 08:00:00,119
14625,2023-09-02 09:00:00,118
14626,2023-09-02 10:00:00,122
14627,2023-09-02 11:00:00,108
14628,2023-09-02 12:00:00,114
14629,2023-09-02 13:00:00,113
14630,2023-09-02 14:00:00,115
14631,2023-09-02 15:00:00,108
14632,2023-09-02 16:00:00,115
14633,2023-09-02 17:00:00,111
14634,2023-09-02 18:00:00,113
14635,2023-09-02 19:00:00,108
14636,2023-09-02 20:00:00,107
14637,2023-09-02 21:00:00,103
14638,2023-09-02 22:00:00,107
14639,2023-09-02 23:00:00,106
14640,2023-09-03 00:00:00,102
14641,2023-09-03 01:00:00,101
14642,2023-09-03 02:00:00,100
14643,2023-09-03 03:00:00,100
14644,2023-09-03 04:00:00,100
14645,2023-09-03 05:00:00,102
14646,2023-09-03 06:00:00,103
14647,2023-09-03 07:00:00,104
14648,2023-09-03 08:00:00,118
14649,2023-09-03 09:00:00,113
14650,2023-09-03 10:00:00,125
14651,2023-09-03 11:00:00,111
14652,2023-09-03 12:00:00,113
14653,2023-09-03 13:00:00,115
14654,2023-09-03 14:00:00,115
14655,2023-09-03 15:00:00,111
14656,2023-09-03 16:00:00,122
14657,2023-09-03 17:00:00,111
14658,2023-09-03 18:00:00,115
14659,2023-09-03 19:00:00,111
14660,2023-09-03 20:00:00,106
14661,2023-09-03 21:00:00,109
14662,2023-09-03 22:00:00,108
14663,2023-09-03 23:00:00,100
14664,2023-09-04 00:00:00,103
14665,2023-09-04 01:00:00,105
14666,2023-09-04 02:00:00,100
14667,2023-09-04 03:00:00,102
14668,2023-09-04 04:00:00,100
14669,2023-09-04 05:00:00,105
14670,2023-09-04 06:00:00,104
14671,2023-09-04 07:00:00,109
14672,2023-09-04 08:00:00,116
14673,2023-09-04 09:00:00,117
14674,2023-09-04 10:00:00,124
14675,2023-09-04 11:00:00,118
14676,2023-09-04 12:00:00,113
14677,2023-09-04 13:00:00,115
14678,2023-09-04 14:00:00,108
14679,2023-09-04 15:00:00,118
14680,2023-09-04 16:00:00,116
14681,2023-09-04 17:00:00,113
14682,2023-09-04 18:00:00,112
14683,2023-09-04 19:00:00,119
14684,2023-09-04 20:00:00,113
14685,2023-09-04 21:00:00,111
14686,2023-09-04 22:00:00,114
14687,2023-09-04 23:00:00,105
14688,2023-09-05 00:00:00,105
14689,2023-09-05 01:00:00,102
14690,2023-09-05 02:00:00,102
14691,2023-09-05 03:00:00,101
14692,2023-09-05 04:00:00,103
14693,2023-09-05 05:00:00,103
14694,2023-09-05 06:00:00,106
14695,2023-09-05 07:00:00,123
14696,2023-09-05 08:00:00,136
14697,2023-09-05 09:00:00,129
14698,2023-09-05 10:00:00,140
14699,2023-09-05 11:00:00,123
14700,2023-09-05 12:00:00,131
14701,2023-09-05 13:00:00,138
14702,2023-09-05 14:00:00,126
14703,2023-09-05 15:00:00,132
14704,2023-09-05 16:00:00,124
14705,2023-09-05 17:00:00,129
14706,2023-09-05 18:00:00,127
14707,2023-09-05 19:00:00,117
14708,2023-09-05 20:00:00,116
14709,2023-09-05 21:00:00,120
14710,2023-09-05 22:00:00,116
14711,2023-09-05 23:00:00,108
14712,2023-09-06 00:00:00,107
14713,2023-09-06 01:00:00,102
14714,2023-09-06 02:00:00,101
14715,2023-09-06 03:00:00,101
14716,2023-09-06 04:00:00,101
14717,2023-09-06 05:00:00,104
14718,2023-09-06 06:00:00,116
14719,2023-09-06 07:00:00,119
14720,2023-09-06 08:00:00,127
14721,2023-09-06 09:00:00,127
14722,2023-09-06 10:00:00,122
14723,2023-09-06 11:00:00,121
14724,2023-09-06 12:00:00,125
14725,2023-09-06 13:00:00,119
14726,2023-09-06 14:00:00,124
14727,2023-09-06 15:00:00,120
14728,2023-09-06 16:00:00,124
14729,2023-09-06 17:00:00,118
14730,2023-09-06 18:00:00,132
14731,2023-09-06 19:00:00,119
14732,2023-09-06 20:00:00,121
14733,2023-09-06 21:00:00,111
14734,2023-09-06 22:00:00,108
14735,2023-09-06 23:00:00,108
14736,2023-09-07 00:00:00,102
14737,2023-09-07 01:00:00,106
14738,2023-09-07 02:00:00,101
14739,2023-09-07 03:00:00,102
14740,2023-09-07 04:00:00,102
14741,2023-09-07 05:00:00,104
14742,2023-09-07 06:00:00,110
14743,2023-09-07 07:00:00,126
14744,2023-09-07 08:00:00,125
14745,2023-09-07 09:00:00,126
14746,2023-09-07 10:00:00,115
14747,2023-09-07 11:00:00,130
14748,2023-09-07 12:00:00,124
14749,2023-09-07 13:00:00,121
14750,2023-09-07 14:00:00,109
14751,2023-09-07 15:00:00,112
14752,2023-09-07 16:00:00,120
14753,2023-09-07 17:00:00,126
14754,2023-09-07 18:00:00,126
14755,2023-09-07 19:00:00,129
14756,2023-09-07 20:00:00,120
14757,2023-09-07 21:00:00,116
14758,2023-09-07 22:00:00,108
14759,2023-09-07 23:00:00,103
14760,2023-09-08 00:00:00,101
14761,2023-09-08 01:00:00,103
14762,2023-09-08 02:00:00,101
14763,2023-09-08 03:00:00,101
14764,2023-09-08 04:00:00,102
14765,2023-09-08 05:00:00,102
14766,2023-09-08 06:00:00,107
14767,2023-09-08 07:00:00,114
14768,2023-09-08 08:00:00,126
14769,2023-09-08 09:00:00,122
14770,2023-09-08 10:00:00,124
14771,2023-09-08 11:00:00,124
14772,2023-09-08 12:00:00,120
14773,2023-09-08 13:00:00,120
14774,2023-09-08 14:00:00,114
14775,2023-09-08 15:00:00,117
14776,2023-09-08 16:00:00,123
14777,2023-09-08 17:00:00,128
14778,2023-09-08 18:00:00,127
14779,2023-09-08 19:00:00,108
14780,2023-09-08 20:00:00,123
14781,2023-09-08 21:00:00,112
14782,2023-09-08 22:00:00,104
14783,2023-09-08 23:00:00,105
14784,2023-09-09 00:00:00,113
14785,2023-09-09 01:00:00,101
14786,2023-09-09 02:00:00,101
14787,2023-09-09 03:00:00,101
14788,2023-09-09 04:00:00,103
14789,2023-09-09 05:00:00,101
14790,2023-09-09 06:00:00,105
14791,2023-09-09 07:00:00,113
14792,2023-09-09 08:00:00,113
14793,2023-09-09 09:00:00,121
14794,2023-09-09 10:00:00,120
14795,2023-09-09 11:00:00,121
14796,2023-09-09 12:00:00,128
14797,2023-09-09 13:00:00,121
14798,2023-09-09 14:00:00,109
14799,2023-09-09 15:00:00,106
14800,2023-09-09 16:00:00,110
14801,2023-09-09 17:00:00,113
14802,2023-09-09 18:00:00,120
14803,2023-09-09 19:00:00,107
14804,2023-09-09 20:00:00,104
14805,2023-09-09 21:00:00,107
14806,2023-09-09 22:00:00,101
14807,2023-09-09 23:00:00,102
14808,2023-09-10 00:00:00,103
14809,2023-09-10 01:00:00,101
14810,2023-09-10 02:00:00,100
14811,2023-09-10 03:00:00,100
14812,2023-09-10 04:00:00,101
14813,2023-09-10 05:00:00,101
14814,2023-09-10 06:00:00,107
14815,2023-09-10 07:00:00,112
14816,2023-09-10 08:00:00,118
14817,2023-09-10 09:00:00,123
14818,2023-09-10 10:00:00,121
14819,2023-09-10 11:00:00,117
14820,2023-09-10 12:00:00,123
14821,2023-09-10 13:00:00,125
14822,2023-09-10 14:00:00,125
14823,2023-09-10 15:00:00,114
14824,2023-09-10 16:00:00,118
14825,2023-09-10 17:00:00,127
14826,2023-09-10 18:00:00,113
14827,2023-09-10 19:00:00,116
14828,2023-09-10 20:00:00,115
14829,2023-09-10 21:00:00,112
14830,2023-09-10 22:00:00,115
14831,2023-09-10 23:00:00,101
14832,2023-09-11 00:00:00,102
14833,2023-09-11 01:00:00,101
14834,2023-09-11 02:00:00,100
14835,2023-09-11 03:00:00,102
14836,2023-09-11 04:00:00,100
14837,2023-09-11 05:00:00,102
14838,2023-09-11 06:00:00,109
14839,2023-09-11 07:00:00,123
14840,2023-09-11 08:00:00,117
14841,2023-09-11 09:00:00,126
14842,2023-09-11 10:00:00,130
14843,2023-09-11 11:00:00,134
14844,2023-09-11 12:00:00,124
14845,2023-09-11 13:00:00,130
14846,2023-09-11 14:00:00,121
14847,2023-09-11 15:00:00,120
14848,2023-09-11 16:00:00,118
